0,Published,Link,Title,Snippet
14,"India News | Reported by Harsha Kumari Singh, Sreenivasan Jain, Sunil Prabhu, Edited by Deepshikha Ghosh | Friday July 17, 2020",https://www.ndtv.com/india-news/congress-doubts-sachin-pilots-intentions-say-party-sources-partys-crisis-deepens-2263747,"Sachin Pilot, Petitioner No 7, Takes Congress To Court: 10 Facts","Sachin Pilot and other Congress rebels on Thursday challenged in the Rajasthan High Court a move to disqualify them as MLAs, in a dramatic escalation of the party's crisis in Rajasthan. Top lawyers - Mukul Rohatgi, a former Attorney General, and Harish Salve, who has represented India in big international cases - are representing them in court. Sac..."
0,"India News | Edited by Arun Nair | Thursday July 16, 2020",https://www.ndtv.com/india-news/rajasthan-crisis-but-he-was-business-class-say-congress-sources-on-sachin-pilot-2263688,"But He Was ""Business Class"", Say Congress Sources On Sachin Pilot","Sachin Pilot remains unmoved by near-unprecedented attempts by the Gandhis to settle his differences with the party. Sources in the Congress told NDTV that over the weekend, Priyanka Gandhi Vadra phoned Mr Pilot three times - but without a detente. ""He was business class,"" said a senior Congress leader plaintively, referring to Mr Pilot's personal ..."
1,"India News | Reported by Anurag Dwary, Edited by Deepshikha Ghosh | Thursday July 16, 2020",https://www.ndtv.com/india-news/rahul-gandhi-reacts-amid-outrage-over-cops-assaulting-farmer-couple-2263647,Outrage Over Video Of Cops Assaulting Madhya Pradesh Farmer Couple,"Congress leader Rahul Gandhi tweeted today on a tragic video from Madhya Pradesh, the state where his party lost power to the BJP after a similar rebellion earlier this year."
2,"India News | Press Trust of India | Thursday July 16, 2020",https://www.ndtv.com/india-news/trinamool-congress-expels-leaders-over-cyclone-amphan-aid-irregularities-report-2263532,Trinamool Expels Leaders Over Cyclone 'Amphan' Aid Irregularities: Report,"As protests continued in parts of West Bengal over alleged misappropriation of monetary compensation to the people affected by cyclone 'Amphan', the ruling TMC cracked down on several party leaders and expelled them, while the BJP and CPI(M) said that they won't stand by those who have been proven guilty of corruption."
3,"South | Press Trust of India | Wednesday July 15, 2020",https://www.ndtv.com/south/veerappans-daughter-vidhya-rani-aiadmk-founder-mgrs-family-get-posts-in-tamil-nadu-bjp-2263518,"Veerappan's Daughter, AIADMK Founder MGR's Family Get Posts In Tamil Nadu BJP","Slain sandalwood smuggler Veerappan's daughter Vidhya Rani, family of late Chief Minister MG Ramachandran and film personalities were among those appointed to Tamil Nadu BJP's state executive committee and various cells on Wednesday."
4,"India News | Press Trust of India | Wednesday July 15, 2020",https://www.ndtv.com/india-news/one-arrested-in-connection-with-bengal-bjp-mla-debendra-nath-roys-death-case-2263491,One Arrested In Connection With Bengal BJP MLA's Death Case,"The West Bengal CID on Wednesday arrested a man in connection with the death of BJP leader Debendra Nath Roy who was found hanging near his residence in North Dinajpur district two days ago, an official said."
5,"India News | Reported by Harsha Kumari Singh, Edited by Anindita Sanyal | Thursday July 16, 2020",https://www.ndtv.com/india-news/were-paid-to-join-congress-sachin-pilot-camp-hits-back-at-ashok-gehlot-2263479,"On Bribing MLAs, Let Us Refresh Your Memory: Team Sachin Pilot To Ashok Gehlot",Rajasthan Chief Minister Ashok Gehlot's allegations about horse-trading and a Rs 20 crore deal has raised the hackles of a leader from Team Sachin Pilot.
6,"India News | Press Trust of India | Wednesday July 15, 2020",https://www.ndtv.com/india-news/rahul-gandhi-lost-his-arms-in-jyotiraditya-scindia-sachin-pilot-bjp-leader-nitin-patel-2263464,"Rahul Gandhi Lost His Arms In Jyotiraditya Scindia, Sachin Pilot: BJP Leader","Congress leader Rahul Gandhi has lost both his arms in Jyotiraditya Scindia and Sachin Pilot, Gujarat Deputy Chief Minister Nitin Patel said on Wednesday and added that a weaker Congress is good for the BJP."
7,"India News | Reported by Sukirti Dwidedi, Edited by Anindita Sanyal | Wednesday July 15, 2020",https://www.ndtv.com/india-news/haryana-resort-housing-team-sachin-pilot-turns-quarantine-centre-2263426,"Haryana Resort Housing Team Sachin Pilot Turns ""Quarantine Centre""","A resort in Haryana's Manesar near Delhi is claiming to be a ""quarantine centre"" for coronavirus after Rajasthan's rebel Congress leader Sachin Pilot shifted there with MLAs supporting him. Its overnight transformation drew attention as the Congress today challenged Sachin Pilot to ""come out of the security cover"" of the BJP government in Haryana a..."
8,"India News | Edited by Anindita Sanyal | Wednesday July 15, 2020",https://www.ndtv.com/india-news/sachin-pilot-involved-in-horse-trading-says-ashok-gehlot-2263304,"Sachin Pilot ""Himself Doing Deal"": Ashok Gehlot's Horse-Trading Charge","Rajasthan Chief Minister Ashok Gehlot today sounded a discordant note as Sachin Pilot, his arch-rival and former deputy, took a cautious step towards a reconciliation. Mr Gehlot, whose government was pushed to the brink of collapse following Mr Pilot's rebellion, insisted that the 42-year-old was part of the alleged BJP conspiracy and horse-trading..."
9,"India News | Edited by Anindita Sanyal | Wednesday July 15, 2020",https://www.ndtv.com/india-news/rajasthan-crisis-bjps-retreat-as-rajasthan-rebel-camp-takes-reality-check-2263209,BJP's Retreat As Rajasthan Rebel Camp Takes Reality Check,"The Rajasthan BJP today signalled that they will remain in wait-and-watch mode as the warring factions in the Congress camp showed signs of ""disengagement"" and the Ashok Gehlot government appeared to pull away from the precipice. The BJP, which has been planning to officially ask that Chief Minister Gehlot prove his majority in the assembly, indica..."
10,"India News | Reported by Monideepa Banerjie, Edited by Debanish Achom | Wednesday July 15, 2020",https://www.ndtv.com/india-news/in-letter-to-president-mamata-banerjee-says-bjp-politicising-mla-debendra-nath-ray-death-2263115,BJP Politicising Leader's Death: Mamata Banerjee In Letter To President,"A BJP leader found hanging from the ceiling of a shop in north Bengal's Hemtabad may have been involved in the alleged ""disappearance"" of substantial cash from a mini bank, the Trinamool Congress has alleged. Trinamool MP Derek O'Brien met with President Ram Nath Kovind this morning and submitted a letter to him from Chief Minister Mamata Banerjee..."
11,"India News | Reported by Sreenivasan Jain | Wednesday July 15, 2020",https://www.ndtv.com/india-news/rajasthan-crisis-emphasis-on-gandhis-in-seemingly-new-approach-by-sachin-pilot-congress-2263019,"Emphasis On Gandhis In New Approach By Sachin Pilot, Congress","As he proclaimed ""I am still a Congressman"" this morning, Sachin Pilot appeared to be making an outreach to the Gandhis, stressing that chatter of him joining the BJP is an exercise ""to malign him with the Gandhis."""
12,"India News | Reported by Sreenivasan Jain, Edited by Deepshikha Ghosh | Wednesday July 15, 2020",https://www.ndtv.com/india-news/sachin-pilot-to-ndtv-i-am-not-joining-bjp-have-to-decide-on-future-course-of-action-2262944,"""Not Joining BJP, Attempt To Malign Me Before Gandhis"": Sachin Pilot","Sachin Pilot, whose rebellion has left the Congress teetering on another cliff-edge in a matter of three months, said today that he is not joining the BJP and still remains a Congress man."
13,"India News | Reported by Harsha Kumari Singh, Sunil Prabhu; Edited by Deepshikha Ghosh | Wednesday July 15, 2020",https://www.ndtv.com/india-news/sachin-pilot-other-rebel-congress-mlas-issued-disqualification-notice-by-rajasthan-speaker-asked-to-respond-by-friday-2262924,Emboldened Congress Taunts Sachin Pilot But Offers Talks: 10 Points,"Hours after rebel Sachin Pilot repeated to the media that he was not joining the BJP, the Congress responded with an invite and a challenge. ""Stop accepting the hospitality of the BJP in Haryana immediately, prove your intentions,"" said the party, referring to rebel MLAs camping at two hotels in Gurugram near Delhi. The Congress has accused the BJP..."
14,"India News | Wednesday July 15, 2020",https://www.ndtv.com/india-news/rajasthan-congress-political-crisis-live-updates-sachin-pilot-reiterates-he-is-not-joining-bjp-cancels-press-conference-2262909,"Rajasthan Political Crisis Live Updates: Sachin Pilot Reiterates He Is Not Joining BJP, Cancels Press Conference","Sachin Pilot, whose rebellion has pushed the Congress government in Rajasthan to the brink, said today that he is not joining the BJP and is still a Congress man."
0,"India News | Press Trust of India | Wednesday July 15, 2020",https://www.ndtv.com/india-news/bjp-leader-sumitra-mahajan-young-leaders-must-not-be-neglected-should-get-chance-to-show-abilities-in-politics-2262890,Young Leaders Should Get Chance To Show Their Abilities In Politics: Sumitra Mahajan,"Amid the crisis in the Congress government in Rajasthan, senior BJP leader and former Lok Sabha speaker Sumitra Mahajan said young leadership should not be neglected in politics and claimed her party had started thinking in this direction."
1,"India News | Written by Monideepa Banerjie, Edited by Stela Dey | Tuesday July 14, 2020",https://www.ndtv.com/india-news/debendra-nath-ray-death-controversy-over-bengal-bjp-mlas-death-autopsy-report-is-talking-point-2262835,"Controversy Over Bengal BJP MLA's Death, Autopsy Report Is Talking Point","A day a BJP MLA from West Bengal was found hanging at a shop, senior leaders of the BJP met President Ram Nath Kovind to complain about the ""killing"" and ""unabated"" lawlessness in the state and demand the dissolution of the state Assembly. The party has blamed the ruling Trinamool Congress for the ""cold-blooded murder""of Debendra Nath Ray, an MLA f..."
2,"India News | Reported by Sanket Upadhyay and Harsha Kumari Singh, Edited by Anindita Sanyal | Wednesday July 15, 2020",https://www.ndtv.com/india-news/vasundhara-raje-to-attend-key-bjp-meet-in-jaipur-at-11-am-tomorrow-amid-congresss-sachin-pilot-crisis-2262790,Vasundhara Raje To Attend Key BJP Meet Today Amid Congress Crisis,"Former Chief Minister Vasundhara Raje is expected to attend a crucial meeting of the BJP in Jaipur tomorrow, sources told NDTV."
3,"India News | ANI | Tuesday July 14, 2020",https://www.ndtv.com/india-news/rjd-leader-tejashwi-yadav-says-covid-19-spreading-wherever-bjp-conducts-virtually-rally-tejashwi-yadav-2262786,COVID-19 Spreading Wherever BJP Conducts Virtual Rally: Tejashwi Yadav,Rashtriya Janata Dal (RJD) leader Tejashwi Yadav on Tuesday accused BJP of spreading virus while preparing for Assembly polls in the state through its virtual rally.
4,"India News | Written by Neeta Sharma | Tuesday July 14, 2020",https://www.ndtv.com/india-news/bjp-leaders-meet-amit-shah-seek-cbi-probe-in-bengal-mla-debendra-nath-rays-death-2262761,"BJP Leaders Meet Amit Shah, Seek CBI Probe In Bengal MLA's Death","A delegation of BJP leaders met Union Home Minister Amit Shah on Tuesday demanding a Central Bureau of Investigation (CBI) inquiry into the alleged ""cold-blooded murder"" of Debendra Nath Ray, a BJP MLA from West Bengal's Hemtabad."
5,"India News | Edited by Chandrashekar Srinivasan | Tuesday July 14, 2020",https://www.ndtv.com/india-news/aap-on-congress-bjp-relations-as-ashok-gehlot-government-nears-collapse-2262700,"AAP On ""Congress-BJP Relations"" As Ashok Gehlot Government Nears Collapse","The AAP took a cheeky swipe at rivals BJP and Congress on Tuesday, even as one party teeters on the brink of losing power in Rajasthan and the other circles expectantly, waiting to pounce, as it did in Madhya Pradesh three months ago"
6,"India News | Press Trust of India | Tuesday July 14, 2020",https://www.ndtv.com/india-news/sachin-pilot-must-have-been-facing-humiliation-in-congress-alleges-uma-bharti-2262683,"Sachin Pilot Must Have Been Facing Humiliation In Congress, Alleges Uma Bharti","BJP national vice president Uma Bharti on Tuesday attributed Sachin Pilot's rebellion to ""humiliation"" within the Congress."
7,"India News | Edited by Vaibhav Tiwari | Tuesday July 14, 2020",https://www.ndtv.com/india-news/union-minister-jitendra-singh-under-quarantine-says-met-covid-ve-ravindra-raina-2262679,"Union Minister, Ram Madhav Self-Isolate, Say Met COVID +ve J&K BJP Chief","Ravindra Raina, the BJP's Jammu and Kashmir unit chief, has tested positive for coronavirus, Union Minister of State Jitendra Singh and senior party leader Ram Madhav tweeted on Tuesday, informing that they are going in a self-imposed quarantine as they had met him a few days ago."
8,"Opinion | Vir Sanghvi | Tuesday July 14, 2020",https://www.ndtv.com/opinion/gandhis-play-right-into-bjp-caricature-of-them-by-vir-sanghvi-2262618,Gandhis Play Right Into BJP Caricature Of Them - by Vir Sanghvi,"No social media campaign, no matter how effective, can work unless its targets play along with its narrative. Unfortunately for the Congress, it has fallen into every trap set for it by the BJP. After the 2014 defeat, Rahul made no attempt to rid himself of his image as a high-handed person who tears up ordinances in public. His colleagues found hi..."
